ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 7213    0.017    0.000    0.022    0.000 numeric.py:541(asanyarray)
    1    0.000    0.000    0.000    0.000 numeric.py:96(ComplexWarning)
    3    0.000    0.000    0.000    0.000 numerictypes.py:238(obj2sctype)
 4800    0.025    0.000    0.032    0.000 numerictypes.py:293(issubclass_)
 2400    0.038    0.000    0.071    0.000 numerictypes.py:365(issubdtype)
    1    0.000    0.000    0.000    0.000 numerictypes.py:429(_typedict)
    1    0.000    0.000    0.000    0.000 numerictypes.py:438(__getitem__)
    1    0.000    0.000    0.000    0.000 numerictypes.py:445(_construct_lookups)
    1    0.000    0.000    0.000    0.000 numerictypes.py:515(<lambda>)
    6    0.000    0.000    0.001    0.000 numerictypes.py:578(_can_coerce_all)
   42    0.000    0.000    0.000    0.000 numerictypes.py:587(<listcomp>)
    1    0.000    0.000    0.000    0.000 numerictypes.py:593(_register_types)
    3    0.000    0.000    0.001    0.000 numerictypes.py:602(find_common_type)
    3    0.000    0.000    0.000    0.000 numerictypes.py:654(<listcomp>)
    3    0.000    0.000    0.000    0.000 numerictypes.py:655(<listcomp>)
    1    0.000    0.000    0.003    0.003 numerictypes.py:81(<module>)
    1    0.000    0.000    0.000    0.000 odepack.py:12(ODEintWarning)
    1    0.000    0.000    0.001    0.001 odepack.py:2(<module>)
    1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
  119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
   12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
    7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
    1    0.000    0.000    0.001    0.001 opcode.py:5(<module>)
    6    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
 9600    0.029    0.000    0.029    0.000 optimize.py:112(__getattr__)
    1    0.000    0.000    0.000    0.000 optimize.py:133(OptimizeWarning)
    1    0.000    0.000    0.001    0.001 optimize.py:17(<module>)
    1    0.000    0.000    0.000    0.000 optimize.py:1846(Brent)
    1    0.000    0.000    0.000    0.000 optimize.py:53(MemoizeJac)
    1    0.000    0.000    0.000    0.000 optimize.py:75(OptimizeResult)
    1    0.000    0.000    0.000    0.000 optimize.py:788(_LineSearchError)
    1    0.000    0.000    0.000    0.000 orthogonal.py:124(orthopoly1d)
    1    0.000    0.000    0.000    0.000 orthogonal.py:72(<module>)
    1    0.000    0.000    0.000    0.000 os.py:1076(__subclasshook__)
    1    0.000    0.000    0.000    0.000 os.py:40(_get_exports_list)
    1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
    3    0.000    0.000    0.000    0.000 os.py:673(__getitem__)
    2    0.000    0.000    0.000    0.000 os.py:681(__setitem__)
    2    0.000    0.000    0.000    0.000 os.py:687(__delitem__)
    9    0.000    0.000    0.000    0.000 os.py:751(encode)
    1    0.000    0.000    0.011    0.011 overrides.py:1(<module>)
   77    0.000    0.000    0.000    0.000 overrides.py:104(decorator)
  317    0.000    0.000    0.000    0.000 overrides.py:111(array_function_dispatch)
  317    0.000    0.000    0.000    0.000 overrides.py:146(decorator)
   23    0.000    0.000    0.000    0.000 overrides.py:179(array_function_from_dispatcher)
   23    0.000    0.000    0.000    0.000 overrides.py:183(decorator)
   77    0.000    0.000    0.000    0.000 overrides.py:93(set_module)
    1    0.000    0.000    0.000    0.000 parse.py:126(_ResultMixinStr)
    1    0.000    0.000    0.000    0.000 parse.py:134(_ResultMixinBytes)
    1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
    1    0.002    0.002    0.002    0.002 parse.py:175(_NetlocResultMixinStr)
    1    0.000    0.000    0.000    0.000 parse.py:205(_NetlocResultMixinBytes)
    1    0.000    0.000    0.003    0.003 parse.py:28(<module>)
    1    0.000    0.000    0.000    0.000 parse.py:310(DefragResult)
    1    0.000    0.000    0.000    0.000 parse.py:318(SplitResult)
    1    0.000    0.000    0.000    0.000 parse.py:323(ParseResult)
    1    0.000    0.000    0.000    0.000 parse.py:329(DefragResultBytes)
    1    0.000    0.000    0.000    0.000 parse.py:337(SplitResultBytes)
    1    0.000    0.000    0.000    0.000 parse.py:342(ParseResultBytes)
    1    0.000    0.000    0.000    0.000 parse.py:348(_fix_result_transcoding)
    1    0.000    0.000    0.000    0.000 parse.py:757(Quoter)
    1    0.000    0.000    0.006    0.006 pathlib.py:1(<module>)
    1    0.000    0.000    0.000    0.000 pathlib.py:118(_WindowsFlavour)
    1    0.000    0.000    0.000    0.000 pathlib.py:134(<setcomp>)
    1    0.000    0.000    0.000    0.000 pathlib.py:135(<setcomp>)
    1    0.000    0.000    0.000    0.000 pathlib.py:1470(PosixPath)
    1    0.000    0.000    0.000    0.000 pathlib.py:1477(WindowsPath)
    1    0.000    0.000    0.000    0.000 pathlib.py:282(_PosixFlavour)
    1    0.000    0.000    0.000    0.000 pathlib.py:385(_Accessor)
    1    0.000    0.000    0.000    0.000 pathlib.py:390(_NormalAccessor)
    1    0.000    0.000    0.000    0.000 pathlib.py:463(_Selector)
    1    0.000    0.000    0.000    0.000 pathlib.py:488(_TerminatingSelector)
    1    0.000    0.000    0.000    0.000 pathlib.py:494(_PreciseSelector)
    1    0.000    0.000    0.000    0.000 pathlib.py:510(_WildcardSelector)
    1    0.000    0.000    0.000    0.000 pathlib.py:533(_RecursiveWildcardSelector)
    1    0.000    0.000    0.000    0.000 pathlib.py:55(_Flavour)
    1    0.000    0.000    0.000    0.000 pathlib.py:576(_PathParents)
    2    0.000    0.000    0.000    0.000 pathlib.py:59(__init__)
    1    0.000    0.000    0.000    0.000 pathlib.py:604(PurePath)
    1    0.000    0.000    0.000    0.000 pathlib.py:963(PurePosixPath)
    1    0.000    0.000    0.000    0.000 pathlib.py:973(PureWindowsPath)
    1    0.000    0.000    0.000    0.000 pathlib.py:986(Path)
    1    0.000    0.000    0.000    0.000 pdb.py:123(_rstr)
    1    0.000    0.000    0.000    0.000 pdb.py:136(Pdb)
    1    0.000    0.000    0.006    0.006 pdb.py:66(<module>)
    1    0.000    0.000    0.000    0.000 pdb.py:85(Restart)
    1    0.000    0.000    0.000    0.000 pickle.py:1021(_Unpickler)
    1    0.000    0.000    0.001    0.001 pickle.py:181(<listcomp>)
    1    0.000    0.000    0.000    0.000 pickle.py:184(_Framer)
    1    0.000    0.000    0.003    0.003 pickle.py:24(<module>)
    1    0.000    0.000    0.000    0.000 pickle.py:247(_Unframer)
    1    0.000    0.000    0.000    0.000 pickle.py:372(_Pickler)
    1    0.000    0.000    0.000    0.000 pickle.py:64(PickleError)
    1    0.000    0.000    0.000    0.000 pickle.py:68(PicklingError)
    1    0.000    0.000    0.000    0.000 pickle.py:75(UnpicklingError)
    1    0.000    0.000    0.000    0.000 pickle.py:88(_Stop)
    1    0.001    0.001    0.001    0.001 polynomial.py:1005(poly1d)
    1    0.000    0.000    0.000    0.000 polynomial.py:1614(Polynomial)
    1    0.000    0.000    0.000    0.000 polynomial.py:30(RankWarning)
    1    0.000    0.000    0.002    0.002 polynomial.py:4(<module>)
    1    0.000    0.000    0.001    0.001 polynomial.py:57(<module>)
    1    0.000    0.000    0.000    0.000 polyutils.py:45(<module>)
    1    0.000    0.000    0.000    0.000 polyutils.py:58(RankWarning)
    1    0.000    0.000    0.000    0.000 polyutils.py:62(PolyError)
    1    0.000    0.000    0.000    0.000 polyutils.py:66(PolyDomainError)
    1    0.000    0.000    0.000    0.000 polyutils.py:79(PolyBase)
    1    0.000    0.000    0.000    0.000 posixpath.py:154(dirname)
 4763    0.005    0.000    0.027    0.000 posixpath.py:168(islink)
  932    0.006    0.000    0.009    0.000 posixpath.py:338(normpath)
  932    0.001    0.000    0.012    0.000 posixpath.py:376(abspath)
  465    0.001    0.000    0.065    0.000 posixpath.py:391(realpath)
  465    0.010    0.000    0.058    0.000 posixpath.py:400(_joinrealpath)
 6163    0.002    0.000    0.004    0.000 posixpath.py:41(_get_sep)
  467    0.000    0.000    0.001    0.000 posixpath.py:52(normcase)
 1397    0.001    0.000    0.003    0.000 posixpath.py:64(isabs)
 4765    0.011    0.000    0.018    0.000 posixpath.py:75(join)
    1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
    1    0.000    0.000    0.000    0.000 pprint.py:72(_safe_key)
    1    0.000    0.000    0.000    0.000 pprint.py:98(PrettyPrinter)
    1    0.000    0.000    0.000    0.000 process.py:10(<module>)
    1    0.000    0.000    0.000    0.000 process.py:325(AuthenticationString)
    1    0.000    0.000    0.000    0.000 process.py:339(_MainProcess)
    1    0.000    0.000    0.000    0.000 process.py:341(__init__)
    1    0.000    0.000    0.000    0.000 process.py:63(BaseProcess)
    1    0.000    0.000    0.002    0.002 processor_model.py:1(<module>)
    1    0.000    0.000    0.000    0.000 processor_model.py:12(__init__)
    1    0.000    0.000    0.002    0.002 processor_model.py:25(generate_processor_model)
    1    0.000    0.000    0.000    0.000 processor_model.py:7(ProcessorModel)
    1    0.000    0.000    0.000    0.000 projections.py:1(<module>)
    1    0.000    0.000    0.000    0.000 py3k.py:104(contextlib_nullcontext)
    1    0.000    0.000    0.007    0.007 py3k.py:4(<module>)
    1    0.000    0.000    0.000    0.000 qp_subproblem.py:1(<module>)
    1    0.000    0.000    0.000    0.000 quadpack.py:19(IntegrationWarning)
    1    0.000    0.000    0.001    0.001 quadpack.py:3(<module>)
    1    0.000    0.000    0.000    0.000 quadpack.py:808(_RangeFunc)
    1    0.000    0.000    0.000    0.000 quadpack.py:821(_OptFunc)
    1    0.000    0.000    0.000    0.000 quadpack.py:830(_NQuad)
    1    0.000    0.000    0.007    0.007 quadrature.py:1(<module>)
    1    0.000    0.000    0.000    0.000 quadrature.py:18(AccuracyWarning)
    1    0.000    0.000    0.000    0.000 radau.py:1(<module>)
    1    0.000    0.000    0.000    0.000 radau.py:181(Radau)
    1    0.000    0.000    0.000    0.000 radau.py:540(RadauDenseOutput)
    1    0.000    0.000    0.005    0.005 random.py:38(<module>)
    1    0.000    0.000    0.000    0.000 random.py:669(SystemRandom)
    1    0.000    0.000    0.000    0.000 random.py:72(Random)
    1    0.000    0.000    0.000    0.000 random.py:88(__init__)
    1    0.000    0.000    0.000    0.000 random.py:97(seed)
  124    0.000    0.000    0.001    0.000 re.py:170(match)
   16    0.000    0.000    0.000    0.000 re.py:180(search)
    4    0.000    0.000    0.000    0.000 re.py:185(sub)
    4    0.000    0.000    0.000    0.000 re.py:205(split)
  281    0.000    0.000    0.018    0.000 re.py:232(compile)
    1    0.000    0.000    0.000    0.000 re.py:252(escape)
  429    0.001    0.000    0.019    0.000 re.py:271(_compile)
    1    0.000    0.000    0.000    0.000 records.py:220(record)
    1    0.000    0.000    0.000    0.000 records.py:305(recarray)
    1    0.000    0.000    0.000    0.000 records.py:36(<module>)
    1    0.000    0.000    0.000    0.000 records.py:87(format_parser)
    1    0.000    0.000    0.005    0.005 reduction.py:10(<module>)
    1    0.000    0.000    0.000    0.000 reduction.py:207(_C)
    1    0.000    0.000    0.000    0.000 reduction.py:247(AbstractReducer)
    1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
    5    0.000    0.000    0.000    0.000 reduction.py:43(register)
    1    0.000    0.000    0.000    0.000 report.py:1(<module>)
    1    0.000    0.000    0.000    0.000 report.py:29(BasicReport)
    1    0.000    0.000    0.000    0.000 report.py:37(SQPReport)
    1    0.000    0.000    0.000    0.000 report.py:4(ReportBase)
    1    0.000    0.000    0.000    0.000 report.py:45(IPReport)
    1    0.000    0.000    0.001    0.001 result.py:1(<module>)
    3    0.000    0.000    0.000    0.000 result.py:12(failfast)
    1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
    1    0.000    0.000    0.000    0.000 rk.py:1(<module>)
 2400    0.480    0.000   15.206    0.006 rk.py:109(_step_impl)
 2400    0.970    0.000   14.471    0.006 rk.py:15(rk_step)
 2400    0.031    0.000    0.188    0.000 rk.py:168(_dense_output_impl)
    1    0.000    0.000    0.000    0.000 rk.py:173(RK23)
    1    0.000    0.000    0.000    0.000 rk.py:262(RK45)
    1    0.000    0.000    0.000    0.000 rk.py:367(RkDenseOutput)
 2400    0.039    0.000    0.061    0.000 rk.py:368(__init__)
    1    0.000    0.000    0.000    0.000 rk.py:81(RungeKutta)
 2400    0.193    0.000    6.668    0.003 rk.py:91(__init__)
    1    0.000    0.000    0.000    0.000 rotation.py:1(<module>)
    1    0.000    0.000    0.000    0.000 rotation.py:1636(Slerp)
    1    0.000    0.000    0.000    0.000 rotation.py:175(Rotation)
    1    0.000    0.000    0.000    0.000 runner.py:1(<module>)
    1    0.000    0.000    0.000    0.000 runner.py:120(TextTestRunner)
    1    0.000    0.000    0.000    0.000 runner.py:13(_WritelnDecorator)
    1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
    1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
    1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
    1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
    1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
    1    0.000    0.000    0.000    0.000 selectors.py:433(PollSelector)
    1    0.000    0.000    0.000    0.000 selectors.py:442(EpollSelector)
    1    0.000    0.000    0.001    0.001 selectors.py:5(<module>)
    1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
    1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
    1    0.000    0.000    0.000    0.000 sf_error.py:1(<module>)
    1    0.000    0.000    0.000    0.000 sf_error.py:13(SpecialFunctionError)
    1    0.000    0.000    0.000    0.000 sf_error.py:5(SpecialFunctionWarning)
    2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
 2400    0.009    0.000    0.011    0.000 shape_base.py:209(_arrays_for_stack_dispatcher)
 2400    0.017    0.000    0.028    0.000 shape_base.py:220(_warn_for_nonsequence)
 2400    0.026    0.000    0.222    0.000 shape_base.py:229(vstack)
 2400    0.033    0.000    0.138    0.000 shape_base.py:283(<listcomp>)
 4807    0.088    0.000    0.106    0.000 shape_base.py:83(atleast_2d)
    1    0.000    0.000    0.005    0.005 shutil.py:5(<module>)
    1    0.000    0.000    0.000    0.000 shutil.py:55(Error)
    1    0.000    0.000    0.000    0.000 shutil.py:58(SameFileError)
    1    0.000    0.000    0.000    0.000 shutil.py:61(SpecialFileError)
    1    0.000    0.000    0.000    0.000 shutil.py:65(ExecError)
    1    0.000    0.000    0.000    0.000 shutil.py:68(ReadError)
    1    0.000    0.000    0.000    0.000 shutil.py:71(RegistryError)
    1    0.000    0.000    0.002    0.002 signal.py:1(<module>)
   73    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
   74    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
   75    0.000    0.000    0.000    0.000 signal.py:22(<lambda>)
    1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
    1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
    1    0.000    0.000    0.000    0.000 six.py:1(<module>)
    4    0.000    0.000    0.000    0.000 six.py:67(_add_doc)
    1    0.000    0.000    0.000    0.000 slsqp.py:14(<module>)
    1    0.000    0.000    0.000    0.000 sobol_seq.py:21(<module>)
    1    0.000    0.000    0.000    0.000 sobol_seq.py:27(Sobol)
    1    0.000    0.000    0.000    0.000 socket.py:130(_GiveupOnSendfile)
    1    0.000    0.000    0.000    0.000 socket.py:133(socket)
    1    0.000    0.000    0.004    0.004 socket.py:47(<module>)
    1    0.000    0.000    0.000    0.000 socket.py:546(SocketIO)
  307    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
  308    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
  309    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
  310    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
    1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
    3    0.006    0.002    0.010    0.003 special_matrices.py:473(block_diag)
    3    0.000    0.000    0.000    0.000 special_matrices.py:536(<listcomp>)
    3    0.000    0.000    0.000    0.000 special_matrices.py:538(<listcomp>)
    3    0.000    0.000    0.000    0.000 special_matrices.py:543(<listcomp>)
    3    0.000    0.000    0.000    0.000 special_matrices.py:544(<listcomp>)
    1    0.000    0.000    0.000    0.000 spfun_stats.py:33(<module>)
    1    0.000    0.000    0.000    0.000 sputils.py:16(<listcomp>)
    1    0.000    0.000    0.000    0.000 sputils.py:2(<module>)
    1    0.000    0.000    0.000    0.000 sputils.py:342(IndexMixin)
  125    0.000    0.000    0.000    0.000 sre_compile.py:249(_compile_charset)
  125    0.001    0.000    0.002    0.000 sre_compile.py:276(_optimize_charset)
   24    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
   24    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
    2    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
  122    0.000    0.000    0.000    0.000 sre_compile.py:423(_simple)
   14    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
   59    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
41/32    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
   18    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
   36    0.000    0.000    0.001    0.000 sre_compile.py:536(_compile_info)
   72    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
   36    0.000    0.000    0.006    0.000 sre_compile.py:598(_code)
   68    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
375/36    0.002    0.000    0.005    0.000 sre_compile.py:71(_compile)
   36    0.000    0.000    0.018    0.000 sre_compile.py:759(compile)
  404    0.000    0.000    0.000    0.000 sre_parse.py:111(__init__)
  705    0.000    0.000    0.000    0.000 sre_parse.py:160(__len__)
 2278    0.001    0.000    0.002    0.000 sre_parse.py:164(__getitem__)
  125    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
  757    0.000    0.000    0.000    0.000 sre_parse.py:172(append)
429/91    0.001    0.000    0.001    0.000 sre_parse.py:174(getwidth)
   36    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
 1851    0.001    0.000    0.001    0.000 sre_parse.py:233(__next)
  821    0.000    0.000    0.001    0.000 sre_parse.py:249(match)
 1428    0.001    0.000    0.001    0.000 sre_parse.py:254(get)
    8    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
  413    0.000    0.000    0.000    0.000 sre_parse.py:286(tell)
    1    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
   24    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
   89    0.000    0.000    0.000    0.000 sre_parse.py:343(_escape)
   86    0.000    0.000    0.000    0.000 sre_parse.py:408(_uniq)
120/36    0.001    0.000    0.010    0.000 sre_parse.py:417(_parse_sub)
257/39    0.004    0.000    0.010    0.000 sre_parse.py:475(_parse)
   36    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
  181    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
   54    0.000    0.000    0.000    0.000 sre_parse.py:84(opengroup)
    3    0.000    0.000    0.000    0.000 sre_parse.py:843(_parse_flags)
   36    0.000    0.000    0.000    0.000 sre_parse.py:903(fix_flags)
   36    0.000    0.000    0.011    0.000 sre_parse.py:919(parse)
   54    0.000    0.000    0.001    0.000 sre_parse.py:96(closegroup)
    1    0.000    0.000    0.000    0.000 stride_tricks.py:16(DummyArray)
    1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
    1    0.000    0.000    0.001    0.001 string.py:15(<module>)
    1    0.000    0.000    0.000    0.000 string.py:175(Formatter)
    1    0.000    0.000    0.000    0.000 string.py:55(_TemplateMetaclass)
    1    0.000    0.000    0.001    0.001 string.py:65(__init__)
    1    0.000    0.000    0.000    0.000 string.py:78(Template)
    1    0.000    0.000    0.000    0.000 struct.py:3(<module>)
    1    0.000    0.000    0.000    0.000 subprocess.py:398(CompletedProcess)
    1    0.000    0.000    0.002    0.002 subprocess.py:42(<module>)
    1    0.000    0.000    0.000    0.000 subprocess.py:57(SubprocessError)
    1    0.000    0.000    0.000    0.000 subprocess.py:60(CalledProcessError)
    1    0.000    0.000    0.000    0.000 subprocess.py:608(Popen)
    1    0.000    0.000    0.000    0.000 subprocess.py:97(TimeoutExpired)
    1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
    1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
    1    0.000    0.000    0.000    0.000 suite.py:270(_ErrorHolder)
    1    0.000    0.000    0.000    0.000 suite.py:317(_DebugResult)
    1    0.000    0.000    0.000    0.000 suite.py:92(TestSuite)
    1    0.000    0.000    0.000    0.000 tasks_model.py:1(<module>)
    1    0.000    0.000    0.000    0.000 tasks_model.py:12(__init__)
    1    0.000    0.000    0.000    0.000 tasks_model.py:23(generate_tasks_model)
    1    0.000    0.000    0.000    0.000 tasks_model.py:7(TasksModel)
    1    0.000    0.000    0.000    0.000 tempfile.py:132(_RandomNameSequence)
    1    0.000    0.000    0.005    0.005 tempfile.py:24(<module>)
    1    0.000    0.000    0.000    0.000 tempfile.py:414(_TemporaryFileCloser)
    1    0.000    0.000    0.000    0.000 tempfile.py:457(_TemporaryFileWrapper)
    1    0.000    0.000    0.000    0.000 tempfile.py:627(SpooledTemporaryFile)
    1    0.000    0.000    0.000    0.000 tempfile.py:775(TemporaryDirectory)
    4    0.000    0.000    0.000    0.000 textwrap.py:414(dedent)
    1    0.000    0.000    0.001    0.001 thermal_model.py:1(<module>)
    1    0.000    0.000    0.000    0.000 thermal_model.py:12(ConductivityModel)
    2    0.000    0.000    0.000    0.000 thermal_model.py:13(__init__)
    1    0.000    0.000    0.040    0.040 thermal_model.py:147(add_convection)
    1    0.002    0.002    0.033    0.033 thermal_model.py:190(add_heat)
    2    0.053    0.027    0.053    0.027 thermal_model.py:21(simple_conductivity)
    2    0.000    0.000    0.000    0.000 thermal_model.py:236(getCpuCoordinates)
    1    0.000    0.000    0.000    0.000 thermal_model.py:267(ThermalModel)
    1    0.000    0.000    0.000    0.000 thermal_model.py:268(__init__)
    1    0.047    0.047    1.623    1.623 thermal_model.py:277(generate_thermal_model)
    1    0.003    0.003    0.029    0.029 thermal_model.py:97(add_interactions_layer)
    1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
    1    0.000    0.000    0.000    0.000 threading.py:1142(Timer)
    1    0.000    0.000    0.000    0.000 threading.py:1172(_MainThread)
    1    0.000    0.000    0.000    0.000 threading.py:1174(__init__)
    1    0.000    0.000    0.000    0.000 threading.py:1191(_DummyThread)
    1    0.000    0.000    0.000    0.000 threading.py:204(Condition)
    1    0.000    0.000    0.000    0.000 threading.py:216(__init__)
    1    0.000    0.000    0.000    0.000 threading.py:240(__enter__)
    1    0.000    0.000    0.000    0.000 threading.py:243(__exit__)
    1    0.000    0.000    0.000    0.000 threading.py:255(_is_owned)
    1    0.000    0.000    0.000    0.000 threading.py:335(notify)
    1    0.000    0.000    0.000    0.000 threading.py:358(notify_all)
    1    0.000    0.000    0.000    0.000 threading.py:370(Semaphore)
    1    0.000    0.000    0.000    0.000 threading.py:450(BoundedSemaphore)
    1    0.000    0.000    0.000    0.000 threading.py:488(Event)
    1    0.000    0.000    0.000    0.000 threading.py:499(__init__)
    1    0.000    0.000    0.000    0.000 threading.py:513(set)
    1    0.000    0.000    0.000    0.000 threading.py:567(Barrier)
    1    0.000    0.000    0.000    0.000 threading.py:721(BrokenBarrierError)
    1    0.000    0.000    0.000    0.000 threading.py:739(Thread)
    9    0.000    0.000    0.000    0.000 threading.py:75(RLock)
    1    0.000    0.000    0.000    0.000 threading.py:758(__init__)
    1    0.000    0.000    0.000    0.000 threading.py:88(_RLock)
    1    0.000    0.000    0.000    0.000 threading.py:891(_set_ident)
    1    0.000    0.000    0.000    0.000 threading.py:894(_set_tstate_lock)
    1    0.000    0.000    0.000    0.000 tnc.py:33(<module>)
    1    0.000    0.000    0.000    0.000 token.py:1(<module>)
    1    0.000    0.000    0.000    0.000 token.py:78(<dictcomp>)
   20    0.000    0.000    0.000    0.000 tokenize.py:107(group)
    1    0.000    0.000    0.000    0.000 tokenize.py:108(any)
    2    0.000    0.000    0.000    0.000 tokenize.py:109(maybe)
    3    0.000    0.000    0.000    0.000 tokenize.py:132(_all_string_prefixes)
   24    0.000    0.000    0.000    0.000 tokenize.py:143(<listcomp>)
  250    0.000    0.000    0.009    0.000 tokenize.py:147(_compile)
    1    0.000    0.000    0.002    0.002 tokenize.py:21(<module>)
    1    0.000    0.000    0.000    0.000 tokenize.py:212(TokenError)
    1    0.000    0.000    0.000    0.000 tokenize.py:214(StopTokenizing)
    1    0.000    0.000    0.000    0.000 tokenize.py:217(Untokenizer)
    1    0.000    0.000    0.000    0.000 tokenize.py:350(detect_encoding)
    1    0.000    0.000    0.000    0.000 tokenize.py:374(read_or_stop)
    1    0.000    0.000    0.000    0.000 tokenize.py:380(find_cookie)
    1    0.000    0.000    0.000    0.000 tokenize.py:443(open)
  266    0.001    0.000    0.011    0.000 tokenize.py:487(_tokenize)
    1    0.000    0.000    0.000    0.000 tokenize.py:672(generate_tokens)
    1    0.000    0.000    0.000    0.000 tokenize.py:94(TokenInfo)
    1    0.000    0.000    0.000    0.000 tr_interior_point.py:13(<module>)
    1    0.000    0.000    0.000    0.000 tr_interior_point.py:24(BarrierSubproblem)
    1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
    1    0.000    0.000    0.000    0.000 traceback.py:227(FrameSummary)
    1    0.000    0.000    0.000    0.000 traceback.py:315(StackSummary)
    1    0.000    0.000    0.000    0.000 traceback.py:437(TracebackException)
    1    0.000    0.000    0.000    0.000 tracemalloc.py:1(<module>)
    1    0.000    0.000    0.000    0.000 tracemalloc.py:136(Frame)
    1    0.000    0.000    0.000    0.000 tracemalloc.py:171(Traceback)
    1    0.000    0.000    0.000    0.000 tracemalloc.py:250(Trace)
    1    0.000    0.000    0.000    0.000 tracemalloc.py:287(_Traces)
    1    0.000    0.000    0.000    0.000 tracemalloc.py:30(Statistic)
    1    0.000    0.000    0.000    0.000 tracemalloc.py:319(BaseFilter)
    1    0.000    0.000    0.000    0.000 tracemalloc.py:327(Filter)
    1    0.000    0.000    0.000    0.000 tracemalloc.py:375(DomainFilter)
    1    0.000    0.000    0.000    0.000 tracemalloc.py:389(Snapshot)
    1    0.000    0.000    0.000    0.000 tracemalloc.py:68(StatisticDiff)
    1    0.000    0.000    0.001    0.001 trf.py:95(<module>)
    1    0.000    0.000    0.001    0.001 trf_linear.py:2(<module>)
    1    0.000    0.000    0.000    0.000 triangulation.py:1(<module>)
    1    0.000    0.000    0.000    0.000 triangulation.py:101(Complex)
    1    0.000    0.000    0.000    0.000 triangulation.py:583(VertexGroup)
    1    0.000    0.000    0.000    0.000 triangulation.py:636(Cell)
    1    0.000    0.000    0.000    0.000 triangulation.py:650(Simplex)
    1    0.000    0.000    0.000    0.000 triangulation.py:662(Vertex)
    1    0.000    0.000    0.000    0.000 triangulation.py:741(VertexCache)
   11    0.001    0.000    0.003    0.000 twodim_base.py:154(eye)
    6    0.011    0.002    0.011    0.002 twodim_base.py:216(diag)
    1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
    1    0.000    0.000    0.000    0.000 type_check.py:3(<module>)
  275    0.000    0.000    0.000    0.000 types.py:164(__get__)
    1    0.000    0.000    0.000    0.000 typing.py:1088(_ProtocolMeta)
   38    0.000    0.000    0.000    0.000 typing.py:110(_type_check)
    1    0.000    0.000    0.000    0.000 typing.py:1156(_Protocol)
    2    0.000    0.000    0.000    0.000 typing.py:1168(__class_getitem__)
   38    0.000    0.000    0.001    0.000 typing.py:1190(_alias)
    1    0.000    0.000    0.000    0.000 typing.py:1276(SupportsInt)
